target_population_id,jurisdiction_code,estimand_role,cell_id,age_min_inclusive,age_max_exclusive,household_income_band,household_type,gaming_state,payer_history_state,target_mass_numerator,target_mass_denominator
standardized.person.2024.be.calibration,BE,CALIBRATION,cell.203,55,70,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,449,10000
standardized.person.2024.be.calibration,BE,CALIBRATION,cell.204,55,70,income.high,household.with-minor,GAMER,EVER_PAYER,1,5000
standardized.person.2024.be.calibration,BE,CALIBRATION,cell.205,55,70,income.high,household.with-minor,GAMER,NEVER_PAYER,3,10000
standardized.person.2024.be.calibration,BE,CALIBRATION,cell.206,55,70,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.be.calibration,BE,CALIBRATION,cell.207,55,70,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,7,5000
standardized.person.2024.be.calibration,BE,CALIBRATION,cell.208,55,70,income.high,household.one-person,GAMER,EVER_PAYER,31,10000
standardized.person.2024.be.calibration,BE,CALIBRATION,cell.209,55,70,income.high,household.one-person,GAMER,NEVER_PAYER,1,200
standardized.person.2024.be.calibration,BE,CALIBRATION,cell.210,55,70,income.high,household.one-person,NON_GAMER,EVER_PAYER,3,2000
standardized.person.2024.be.calibration,BE,CALIBRATION,cell.211,55,70,income.high,household.one-person,NON_GAMER,NEVER_PAYER,51,2500
standardized.person.2024.be.calibration,BE,CALIBRATION,cell.212,55,70,income.high,household.multi-no-minor,GAMER,EVER_PAYER,7,1250
standardized.person.2024.be.calibration,BE,CALIBRATION,cell.213,55,70,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,23,2500
standardized.person.2024.be.calibration,BE,CALIBRATION,cell.214,55,70,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,7,2500
standardized.person.2024.be.calibration,BE,CALIBRATION,cell.215,55,70,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,93,2500
standardized.person.2024.be.validation,BE,VALIDATION,cell.000,10,18,income.low,household.with-minor,GAMER,EVER_PAYER,19,2500
standardized.person.2024.be.validation,BE,VALIDATION,cell.001,10,18,income.low,household.with-minor,GAMER,NEVER_PAYER,103,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.002,10,18,income.low,household.with-minor,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.be.validation,BE,VALIDATION,cell.003,10,18,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,33,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.004,10,18,income.low,household.one-person,GAMER,EVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.005,10,18,income.low,household.one-person,GAMER,NEVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.006,10,18,income.low,household.one-person,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.007,10,18,income.low,household.one-person,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.008,10,18,income.low,household.multi-no-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.009,10,18,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.010,10,18,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.011,10,18,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.012,10,18,income.middle,household.with-minor,GAMER,EVER_PAYER,3,250
standardized.person.2024.be.validation,BE,VALIDATION,cell.013,10,18,income.middle,household.with-minor,GAMER,NEVER_PAYER,29,1250
standardized.person.2024.be.validation,BE,VALIDATION,cell.014,10,18,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,7,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.015,10,18,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,81,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.016,10,18,income.middle,household.one-person,GAMER,EVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.017,10,18,income.middle,household.one-person,GAMER,NEVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.018,10,18,income.middle,household.one-person,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.019,10,18,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.020,10,18,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.021,10,18,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.022,10,18,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.023,10,18,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.024,10,18,income.high,household.with-minor,GAMER,EVER_PAYER,101,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.025,10,18,income.high,household.with-minor,GAMER,NEVER_PAYER,29,2000
standardized.person.2024.be.validation,BE,VALIDATION,cell.026,10,18,income.high,household.with-minor,NON_GAMER,EVER_PAYER,3,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.027,10,18,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,11,2000
standardized.person.2024.be.validation,BE,VALIDATION,cell.028,10,18,income.high,household.one-person,GAMER,EVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.029,10,18,income.high,household.one-person,GAMER,NEVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.030,10,18,income.high,household.one-person,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.031,10,18,income.high,household.one-person,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.032,10,18,income.high,household.multi-no-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.033,10,18,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.034,10,18,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.035,10,18,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.be.validation,BE,VALIDATION,cell.036,18,25,income.low,household.with-minor,GAMER,EVER_PAYER,3,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.037,18,25,income.low,household.with-minor,GAMER,NEVER_PAYER,17,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.038,18,25,income.low,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.039,18,25,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,1,1000
standardized.person.2024.be.validation,BE,VALIDATION,cell.040,18,25,income.low,household.one-person,GAMER,EVER_PAYER,7,2000
standardized.person.2024.be.validation,BE,VALIDATION,cell.041,18,25,income.low,household.one-person,GAMER,NEVER_PAYER,21,2000
standardized.person.2024.be.validation,BE,VALIDATION,cell.042,18,25,income.low,household.one-person,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.043,18,25,income.low,household.one-person,NON_GAMER,NEVER_PAYER,31,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.044,18,25,income.low,household.multi-no-minor,GAMER,EVER_PAYER,3,1000
standardized.person.2024.be.validation,BE,VALIDATION,cell.045,18,25,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,91,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.046,18,25,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.047,18,25,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,27,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.048,18,25,income.middle,household.with-minor,GAMER,EVER_PAYER,11,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.049,18,25,income.middle,household.with-minor,GAMER,NEVER_PAYER,23,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.050,18,25,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.051,18,25,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,3,2000
standardized.person.2024.be.validation,BE,VALIDATION,cell.052,18,25,income.middle,household.one-person,GAMER,EVER_PAYER,3,625
standardized.person.2024.be.validation,BE,VALIDATION,cell.053,18,25,income.middle,household.one-person,GAMER,NEVER_PAYER,51,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.054,18,25,income.middle,household.one-person,NON_GAMER,EVER_PAYER,1,2000
standardized.person.2024.be.validation,BE,VALIDATION,cell.055,18,25,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,33,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.056,18,25,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,3,625
standardized.person.2024.be.validation,BE,VALIDATION,cell.057,18,25,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,51,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.058,18,25,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,2000
standardized.person.2024.be.validation,BE,VALIDATION,cell.059,18,25,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,33,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.060,18,25,income.high,household.with-minor,GAMER,EVER_PAYER,1,1000
standardized.person.2024.be.validation,BE,VALIDATION,cell.061,18,25,income.high,household.with-minor,GAMER,NEVER_PAYER,3,2000
standardized.person.2024.be.validation,BE,VALIDATION,cell.062,18,25,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.063,18,25,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,11,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.064,18,25,income.high,household.one-person,GAMER,EVER_PAYER,3,1000
standardized.person.2024.be.validation,BE,VALIDATION,cell.065,18,25,income.high,household.one-person,GAMER,NEVER_PAYER,47,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.066,18,25,income.high,household.one-person,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.067,18,25,income.high,household.one-person,NON_GAMER,NEVER_PAYER,33,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.068,18,25,income.high,household.multi-no-minor,GAMER,EVER_PAYER,37,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.069,18,25,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,29,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.070,18,25,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.be.validation,BE,VALIDATION,cell.071,18,25,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,41,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.072,25,35,income.low,household.with-minor,GAMER,EVER_PAYER,1,1250
standardized.person.2024.be.validation,BE,VALIDATION,cell.073,25,35,income.low,household.with-minor,GAMER,NEVER_PAYER,13,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.074,25,35,income.low,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.075,25,35,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,13,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.076,25,35,income.low,household.one-person,GAMER,EVER_PAYER,13,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.077,25,35,income.low,household.one-person,GAMER,NEVER_PAYER,43,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.078,25,35,income.low,household.one-person,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.be.validation,BE,VALIDATION,cell.079,25,35,income.low,household.one-person,NON_GAMER,NEVER_PAYER,87,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.080,25,35,income.low,household.multi-no-minor,GAMER,EVER_PAYER,31,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.081,25,35,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,13,1250
standardized.person.2024.be.validation,BE,VALIDATION,cell.082,25,35,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.be.validation,BE,VALIDATION,cell.083,25,35,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,53,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.084,25,35,income.middle,household.with-minor,GAMER,EVER_PAYER,9,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.085,25,35,income.middle,household.with-minor,GAMER,NEVER_PAYER,41,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.086,25,35,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.087,25,35,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,9,2000
standardized.person.2024.be.validation,BE,VALIDATION,cell.088,25,35,income.middle,household.one-person,GAMER,EVER_PAYER,41,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.089,25,35,income.middle,household.one-person,GAMER,NEVER_PAYER,6,625
standardized.person.2024.be.validation,BE,VALIDATION,cell.090,25,35,income.middle,household.one-person,NON_GAMER,EVER_PAYER,7,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.091,25,35,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,53,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.092,25,35,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,59,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.093,25,35,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,137,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.094,25,35,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,1000
standardized.person.2024.be.validation,BE,VALIDATION,cell.095,25,35,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,151,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.096,25,35,income.high,household.with-minor,GAMER,EVER_PAYER,9,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.097,25,35,income.high,household.with-minor,GAMER,NEVER_PAYER,3,1000
standardized.person.2024.be.validation,BE,VALIDATION,cell.098,25,35,income.high,household.with-minor,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.099,25,35,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,9,2500
standardized.person.2024.be.validation,BE,VALIDATION,cell.100,25,35,income.high,household.one-person,GAMER,EVER_PAYER,29,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.101,25,35,income.high,household.one-person,GAMER,NEVER_PAYER,49,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.102,25,35,income.high,household.one-person,NON_GAMER,EVER_PAYER,1,2000
standardized.person.2024.be.validation,BE,VALIDATION,cell.103,25,35,income.high,household.one-person,NON_GAMER,NEVER_PAYER,59,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.104,25,35,income.high,household.multi-no-minor,GAMER,EVER_PAYER,1,200
standardized.person.2024.be.validation,BE,VALIDATION,cell.105,25,35,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,17,2000
standardized.person.2024.be.validation,BE,VALIDATION,cell.106,25,35,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,9,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.107,25,35,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,51,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.108,35,45,income.low,household.with-minor,GAMER,EVER_PAYER,7,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.109,35,45,income.low,household.with-minor,GAMER,NEVER_PAYER,1,400
standardized.person.2024.be.validation,BE,VALIDATION,cell.110,35,45,income.low,household.with-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.111,35,45,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,39,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.112,35,45,income.low,household.one-person,GAMER,EVER_PAYER,3,2500
standardized.person.2024.be.validation,BE,VALIDATION,cell.113,35,45,income.low,household.one-person,GAMER,NEVER_PAYER,47,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.114,35,45,income.low,household.one-person,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.115,35,45,income.low,household.one-person,NON_GAMER,NEVER_PAYER,73,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.116,35,45,income.low,household.multi-no-minor,GAMER,EVER_PAYER,23,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.117,35,45,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,43,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.118,35,45,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,5000
standardized.person.2024.be.validation,BE,VALIDATION,cell.119,35,45,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,133,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.120,35,45,income.middle,household.with-minor,GAMER,EVER_PAYER,19,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.121,35,45,income.middle,household.with-minor,GAMER,NEVER_PAYER,49,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.122,35,45,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,2000
standardized.person.2024.be.validation,BE,VALIDATION,cell.123,35,45,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,81,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.124,35,45,income.middle,household.one-person,GAMER,EVER_PAYER,3,1250
standardized.person.2024.be.validation,BE,VALIDATION,cell.125,35,45,income.middle,household.one-person,GAMER,NEVER_PAYER,61,10000
standardized.person.2024.be.validation,BE,VALIDATION,cell.126,35,45,income.middle,household.one-person,NON_GAMER,EVER_PAYER,7,10000
